videoId,quality_ratio,avg_quality,comments
18925,0.0,0.291,13
18930,0.0,0.225,1
18934,0.0,0.2532,5
18935,0.0,0.273,1
18938,0.0,0.225,1
18941,0.0,0.225,1
18943,0.0,0.2061666666666667,6
18947,0.0,0.225,1
18949,2.0,0.24960000000000002,50
18951,22.2,0.4225555555555556,9
18952,33.3,0.4861111111111111,9
18953,0.0,0.225,1
18960,0.0,0.368,2
18962,100.0,0.655,1
18967,0.0,0.3,1
18969,8.9,0.3001562748739719,3769
18971,0.0,0.225,1
18984,0.0,0.378,1
18985,0.0,0.225,2
18986,1.7,0.34823728813559324,59
19001,0.0,0.255,1
19002,0.0,0.273,1
19007,100.0,0.6775,2
19010,0.0,0.255,1
19012,26.7,0.39446666666666663,15
19015,0.0,0.225,1
19016,0.0,0.0,1
19017,0.0,0.225,1
19019,0.0,0.225,1
19020,3.8,0.29315384615384615,26
19023,0.0,0.36,1
19028,13.8,0.38093103448275867,58
19032,0.0,0.30300000000000005,5
19038,0.0,0.3075,2
19039,0.0,0.341,1
19040,7.1,0.3453214285714286,28
19045,0.0,0.225,1
19046,0.0,0.24,2
19049,0.0,0.273,1
19050,0.0,0.2624,5
19051,0.0,0.32425000000000004,4
19057,0.0,0.225,1
19062,100.0,0.806,1
19063,33.3,0.4639444444444444,18
19065,22.2,0.4087777777777778,9
19066,0.0,0.255,1
19070,13.3,0.3873012048192771,83
19074,12.5,0.331625,8
19076,0.0,0.269,4
19080,0.0,0.318,1
19088,0.0,0.27466666666666667,3
19089,0.0,0.225,1
19103,0.0,0.243,1
19104,0.0,0.267,5
19106,0.0,0.447,1
19107,0.0,0.285,3
19115,0.0,0.378,1
19116,0.0,0.2925,2
19119,0.0,0.3,1
19120,20.7,0.3550689655172414,29
19121,0.0,0.27,3
19122,30.2,0.4111881838074398,914
19123,0.0,0.266,3
19124,100.0,0.7,1
19129,0.0,0.3122,5
19130,0.0,0.255,1
19132,0.0,0.3552,5
19133,100.0,0.683,1
19134,0.0,0.3065,2
19136,0.0,0.255,1
19139,100.0,0.76,1
19144,0.0,0.225,2
19149,0.0,0.225,1
19151,0.0,0.34933333333333333,3
19152,0.0,0.233,8
19158,0.0,0.225,1
19163,0.0,0.225,1
19169,0.0,0.255,1
19172,0.0,0.36,1
19186,0.0,0.24533333333333335,9
19190,0.0,0.2993333333333333,3
19194,0.0,0.225,2
19199,0.0,0.341,1
19207,0.0,0.255,1
19209,0.0,0.0,1
19211,0.0,0.225,1
19214,100.0,0.778,1
19224,0.0,0.243,1
19228,0.0,0.237,3
19229,0.0,0.23186206896551725,29
19237,0.0,0.26033333333333336,3
19240,0.0,0.24,2
19241,44.2,0.48003896103896104,77
19246,0.0,0.273,1
19252,0.0,0.33899999999999997,2
19260,0.0,0.243,1
19261,0.0,0.2915,2
19265,100.0,0.788,1
19267,0.0,0.27999999999999997,3
19269,36.8,0.5067894736842105,19
19271,31.0,0.4074263565891473,129
19283,17.6,0.3800588235294117,51
19284,20.0,0.362,5
19288,0.0,0.225,1
19289,0.0,0.255,2
19292,0.0,0.243,1
19298,0.0,0.3,1
19299,0.0,0.225,1
19300,0.0,0.328,1
19303,33.3,0.39433333333333337,3
19307,28.6,0.4328571428571429,7
19308,0.0,0.225,1
19309,28.3,0.41445652173913045,46
19314,100.0,0.718,1
19318,0.0,0.225,1
19322,0.0,0.31033333333333335,3
19332,12.5,0.399625,8
19333,10.5,0.2997368421052632,19
19338,0.0,0.263,2
19340,0.0,0.2605,2
19341,14.3,0.34685714285714286,7
19345,0.0,0.24,4
19346,0.0,0.255,1
19360,0.0,0.26226470588235296,68
19362,0.0,0.225,1
19366,0.0,0.225,1
19369,9.1,0.39227272727272733,11
19371,0.0,0.22325,4
19386,0.0,0.276,3
19389,0.0,0.36,1
19394,0.0,0.32385714285714284,7
19396,44.4,0.49277777777777776,9
19397,0.0,0.2766,5
19398,0.0,0.3,1
19404,16.7,0.3408333333333333,18
19405,0.0,0.3312857142857143,7
19408,0.0,0.225,3
19410,33.3,0.4226666666666667,3
19413,0.0,0.255,1
19414,0.0,0.35833333333333334,3
19415,0.0,0.3215,4
19423,50.0,0.5165,2
19426,0.0,0.243,1
19430,0.0,0.255,2
19434,0.0,0.243,2
19436,0.0,0.3,1
19439,0.0,0.225,4
19440,0.0,0.231,8
19444,0.0,0.24,2
19451,0.0,0.225,4
19456,18.8,0.4025625,16
19460,0.0,0.225,1
19462,0.0,0.225,2
19464,0.0,0.2486,20
19466,0.0,0.369,2
19469,100.0,0.7,2
19479,23.8,0.3842857142857143,21
19486,0.0,0.225,1
19488,13.3,0.3329333333333333,15
19492,0.0,0.24,2
19496,0.0,0.28295,20
19498,0.0,0.225,1
19499,0.0,0.255,1
19502,33.3,0.38433333333333336,3
19503,0.0,0.328,1
19506,25.0,0.37525000000000003,8
19507,0.0,0.341,1
19509,0.0,0.27882758620689657,29
19519,20.8,0.389482233502538,394
19520,0.0,0.225,1
19523,100.0,0.76,1
19526,19.2,0.37203846153846154,26
19527,0.0,0.2915,2
19529,0.0,0.2625,2
19532,0.0,0.24,4
19537,0.0,0.225,1
19539,0.0,0.395,1
19544,2.9,0.30826470588235294,34
19548,0.0,0.225,1
19550,0.0,0.243,1
19556,0.0,0.225,1
19567,0.0,0.264,2
19568,0.0,0.2925,2
19573,0.0,0.36,1
19580,4.8,0.2638095238095238,21
19582,100.0,0.76,1
19585,33.3,0.3993333333333333,3
19586,100.0,0.778,1
19589,0.0,0.25925,20
19593,0.0,0.318,1
19597,100.0,0.655,1
19598,0.0,0.225,1
19603,0.0,0.27640000000000003,5
19605,0.0,0.255,1
19607,0.0,0.365,1
19610,15.4,0.36469230769230765,13
19614,0.0,0.243,1
19615,0.0,0.2145,4
19621,0.0,0.328,1
19623,0.0,0.225,1
19630,100.0,0.76,1
19631,0.0,0.255,1
19632,11.0,0.3602551724137931,145
19635,0.0,0.225,1
19639,20.0,0.35419999999999996,5
19640,0.0,0.3387,10
19641,75.0,0.6365000000000001,4
19643,0.0,0.3,1
19644,0.0,0.225,1
19647,44.4,0.5068888888888889,9
19648,0.0,0.225,1
19652,15.4,0.33338461538461545,13
19654,0.0,0.28700000000000003,5
19661,0.0,0.2772,10
19666,0.0,0.2505,4
19668,0.0,0.243,1
19689,0.0,0.255,2
19697,0.0,0.25125,4
19698,0.0,0.31306666666666666,15
19702,0.0,0.2925,2
19710,0.0,0.30466666666666664,6
19712,0.0,0.255,1
19716,0.0,0.0,1
19717,14.8,0.3374358059914408,1402
19719,0.0,0.255,1
19722,0.0,0.2625,2
19723,0.0,0.3015,2
19727,25.0,0.40475000000000005,20
19739,14.9,0.37748995983935746,249
19745,0.0,0.133,1
19747,9.1,0.32195454545454544,22
19752,0.0,0.28745454545454546,11
19754,0.0,0.3118125,16
19756,8.0,0.30408,75
19759,0.0,0.255,1
19763,0.0,0.349,1
19765,7.7,0.3646153846153846,13
19767,0.0,0.21325,4
19768,25.0,0.39949999999999997,4
19773,0.0,0.2999090909090909,11
19777,42.3,0.47607692307692306,26
19785,4.8,0.33890476190476193,21
19789,0.0,0.225,1
19790,0.0,0.225,2
19792,100.0,0.683,1
19795,2.9,0.31679411764705884,102
19798,0.0,0.388,1
19800,66.7,0.5846666666666667,3
19802,10.1,0.3494226327944573,1732
19806,0.0,0.255,1
19807,0.0,0.225,1
19810,0.0,0.273,1
19811,0.0,0.28548,25
19815,0.0,0.0,1
19816,0.0,0.27145,20
19826,0.0,0.2285217391304348,23
19827,0.0,0.318,1
19831,0.0,0.255,1
19832,0.0,0.297,3
19835,0.0,0.15,2
19842,0.0,0.32080000000000003,5
19849,0.0,0.255,1
19852,0.0,0.225,1
19855,0.0,0.225,1
19858,0.0,0.225,2
19862,0.0,0.344,2
19864,0.0,0.225,1
19865,0.0,0.225,1
19872,0.0,0.243,2
19877,40.0,0.4486,5
19882,0.0,0.24,2
19883,0.0,0.318,1
19884,0.0,0.225,1
19886,15.4,0.3640769230769231,13
19888,50.0,0.46249999999999997,2
19895,0.0,0.24428571428571427,7
19897,0.0,0.225,2
19905,0.9,0.3377545454545454,110
19914,0.0,0.30033333333333334,3
19917,0.0,0.225,1
19922,0.0,0.225,1
19931,0.0,0.24359999999999998,5
19934,50.0,0.514,4
19945,0.0,0.243,1
19951,0.0,0.243,1
19952,0.0,0.318,1
19953,0.0,0.272,3
19970,44.4,0.4686666666666667,18
19971,0.0,0.261,3
19973,0.0,0.255,1
19977,0.0,0.29,1
19978,0.0,0.0,1
19990,0.0,0.3032857142857143,7
19991,0.0,0.225,2
19994,19.7,0.35584848484848486,66
19995,0.0,0.225,1
20001,0.0,0.23399999999999999,2
20003,0.0,0.225,1
20006,0.0,0.319,2
20010,0.0,0.249,2
20013,100.0,0.7,1
20020,17.2,0.325448275862069,29
20024,0.0,0.27699999999999997,3
20026,23.0,0.3958360655737705,61
20027,0.0,0.33133333333333337,9
20028,0.0,0.225,1
20035,33.3,0.37433333333333335,3
20038,0.0,0.273,1
20039,33.3,0.4503333333333333,3
20045,0.0,0.1125,2
20047,0.0,0.3,1
20049,0.0,0.24559999999999998,5
20050,0.0,0.255,1
20052,14.3,0.3762857142857143,7
20054,0.0,0.3,1
20055,9.1,0.28754545454545455,11
20060,0.0,0.2933631284916201,179
20068,20.6,0.3598598130841122,214
20075,0.0,0.26775,4
20079,14.3,0.36104761904761906,21
20085,0.0,0.0,1
20090,0.0,0.2455,2
20099,100.0,0.683,1
20100,16.7,0.35600000000000004,12
20101,0.0,0.318,1
20102,0.0,0.243,1
20103,0.0,0.3165,8
20112,0.0,0.225,1
20113,100.0,0.778,1
20115,0.0,0.279,4
20116,0.0,0.2532,5
20117,0.0,0.225,1
20124,0.0,0.29025,4
20133,20.0,0.3611,10
20134,20.0,0.4021,10
20135,0.0,0.2325,4
20136,0.0,0.321,2
20142,50.0,0.4955,2
20146,0.0,0.255,1
20153,15.8,0.39552631578947367,76
20158,22.6,0.4368064516129032,31
20160,25.6,0.4003023255813954,43
20162,0.0,0.231,8
20170,9.1,0.389,11
20171,0.0,0.29116666666666663,6
20174,14.3,0.321,7
20176,20.7,0.3775108695652174,92
20179,0.0,0.272,12
20188,5.9,0.27476470588235297,17
20195,22.7,0.4575909090909091,22
20205,0.0,0.24833333333333332,6
20206,0.0,0.243,1
20215,0.0,0.225,2
20217,25.0,0.43525,4
20220,0.0,0.254,2
20223,0.0,0.27,3
20224,0.0,0.1125,2
20239,0.0,0.2535,6
20242,0.0,0.225,1
20245,11.1,0.34044444444444444,9
20246,0.0,0.29075,4
20248,0.0,0.378,1
20257,0.0,0.23399999999999999,4
20258,11.6,0.34543777134587555,1382
20260,40.0,0.4156000000000001,5
20265,63.6,0.6204545454545455,11
20269,0.0,0.225,1
20275,0.0,0.283,1
20282,0.0,0.2855,2
20284,0.0,0.225,1
20290,0.0,0.36,1
20291,0.0,0.36,1
20292,1.5,0.2943383458646616,133
20296,0.0,0.255,1
20297,0.0,0.258,2
20298,10.2,0.3458893617021277,470
20303,0.0,0.243,1
20307,0.0,0.311,3
20309,0.0,0.255,1
20310,0.0,0.225,1
20311,0.0,0.255,1
20325,100.0,0.778,1
20327,0.0,0.318,1
20329,33.3,0.48900000000000005,3
20332,33.8,0.46282352941176474,68
20339,0.0,0.3,1
20342,0.0,0.3,1
20345,0.0,0.255,1
20346,11.5,0.3192295081967213,122
20347,57.1,0.5658571428571428,7
20356,50.0,0.50275,4
20359,66.7,0.5916666666666667,3
20360,15.8,0.4001578947368421,38
20361,4.8,0.3417936507936508,63
20365,0.0,0.36,1
20369,50.0,0.5255000000000001,2
20372,0.0,0.243,1
20377,33.3,0.3203333333333333,3
20379,66.7,0.5776666666666667,3
20380,0.0,0.27575,4
20382,33.3,0.433,3
20385,0.0,0.235,3
20387,0.0,0.225,1
20388,0.0,0.24,2
20389,0.0,0.3,1
20391,0.0,0.243,1
20394,0.0,0.255,1
20396,33.3,0.437,6
20400,0.0,0.225,2
20401,0.0,0.225,1
20402,0.0,0.2897142857142857,7
20403,0.0,0.318,1
20405,0.0,0.23399999999999999,2
20417,0.0,0.255,1
20420,0.0,0.309,2
20424,0.0,0.255,1
20435,0.0,0.2715,2
20438,0.0,0.225,1
20439,0.0,0.255,1
20441,0.0,0.283,1
20447,0.0,0.36,1
20449,50.0,0.5155000000000001,2
20458,0.0,0.267,3
20460,0.0,0.24366666666666667,3
20462,10.7,0.3821466666666667,150
20463,25.0,0.4164,20
20464,100.0,0.76,1
20467,0.0,0.255,2
20470,22.2,0.40977777777777774,63
20481,0.0,0.225,1
20484,25.0,0.41275,4
20487,0.0,0.24375,4
20491,0.0,0.2812765957446809,47
20492,100.0,0.76,1
20499,0.0,0.255,1
20501,0.0,0.24,2
20502,0.0,0.26,3
20509,0.0,0.29975,4
20511,0.0,0.2955,2
20514,0.0,0.2625,2
20515,1.8,0.30104607250755283,1324
20520,0.0,0.252375,8
20523,50.0,0.6625,2
20528,0.0,0.29543137254901963,51
20534,0.0,0.243,1
20540,0.0,0.0,1
20541,0.0,0.3,1
20542,0.0,0.388,1
20543,0.0,0.315,3
20546,0.0,0.268,3
20551,50.0,0.46249999999999997,2
20557,0.0,0.32675,4
20569,0.0,0.36,1
20572,0.0,0.33899999999999997,2
20582,2.7,0.26122972972972974,74
20586,16.7,0.3333333333333333,6
20590,0.0,0.3,1
20591,25.0,0.41475,4
20593,0.0,0.2376666666666667,6
20609,0.0,0.3,1
20614,6.7,0.26503333333333334,30
20624,100.0,0.673,1
20626,62.5,0.5961875,16
20632,16.7,0.3365,6
20633,0.0,0.36,1
20643,0.0,0.353,2
20654,0.0,0.255,1
20656,0.0,0.225,1
20668,0.0,0.273,1
20669,0.0,0.2346,5
20673,0.0,0.2635,8
20674,0.0,0.3,1
20680,0.0,0.22033333333333335,6
20684,75.0,0.64525,4
20687,11.1,0.3529777777777778,45
20696,15.4,0.3550384615384615,78
20704,15.6,0.34790625000000003,32
20705,16.2,0.34842647058823534,68
20707,0.0,0.2785,6
20714,0.0,0.225,1
20716,0.0,0.29258823529411765,17
20721,0.0,0.253,1
20728,0.0,0.3,1
20731,17.6,0.3710588235294118,17
20735,0.0,0.225,1
20736,0.0,0.225,4
20739,13.6,0.3452272727272727,22
20744,0.0,0.253,1
20747,100.0,0.708,1
20751,0.0,0.243,1
20755,25.0,0.379,4
20765,0.0,0.27749999999999997,2
20768,0.0,0.301,3
20772,0.0,0.2505,4
20778,4.7,0.3078130841121495,214
20779,0.0,0.2511,10
20786,0.0,0.288,3
20790,0.0,0.243,1
20792,10.4,0.30480086580086585,231
20798,0.0,0.335,1
20800,3.7,0.29892592592592593,81
20809,30.5,0.46467796610169493,59
20810,100.0,0.76,1
20811,0.0,0.2455,2
20812,1.4,0.2711561771561771,429
20822,40.0,0.5084,5
20823,0.0,0.3,1
20828,0.0,0.243,1
20837,33.3,0.4283333333333334,3
20839,0.0,0.225,1
20844,35.6,0.46575555555555553,45
20853,0.0,0.253,1
20856,0.0,0.255,1
20873,0.0,0.3184,5
20875,0.0,0.24,2
20876,0.0,0.225,1
20882,5.3,0.29539473684210527,38
20884,0.0,0.29283333333333333,12
20886,0.0,0.3,1
20890,50.0,0.5305,2
20896,1.4,0.31944897959183677,147
20898,50.0,0.539,2
20899,0.0,0.225,2
20901,20.0,0.3396,5
20902,0.0,0.3,1
20910,0.0,0.395,1
20911,0.0,0.255,2
20914,0.0,0.267,4
20915,0.0,0.27596,50
20917,0.0,0.25579999999999997,5
20922,0.0,0.273,1
20923,0.0,0.255,1
20927,0.0,0.2625,2
20930,0.0,0.335,1
20932,9.5,0.33488946459412783,579
20933,0.0,0.2915,2
20942,0.0,0.255,1
20944,80.0,0.653,5
20945,0.0,0.378,2
20954,50.0,0.5065,2
20955,0.0,0.0,1
20960,0.0,0.27475,4
20961,0.0,0.225,1
20965,0.0,0.3,1
20966,0.0,0.283,1
20967,16.5,0.3521509054325956,497
20969,0.0,0.3,1
20974,0.0,0.29779999999999995,10
20979,0.0,0.26625,4
20993,19.0,0.35519047619047617,21
21002,0.0,0.255,1
21011,11.1,0.3255,18
21016,0.0,0.249,2
21017,66.7,0.5936666666666667,3
21024,0.0,0.255,1
21025,0.0,0.273,1
21026,0.0,0.36,2
21029,50.0,0.5,2
21030,7.7,0.3323846153846154,13
21037,0.0,0.225,1
21044,0.0,0.225,1
21045,0.0,0.22757142857142856,7
21048,0.0,0.18,2
21050,0.0,0.25985714285714284,7
21056,0.0,0.255,1
21061,0.0,0.29875,12
21065,7.1,0.295,14
21066,10.0,0.41119999999999995,50
21076,14.3,0.32342857142857145,7
21078,7.1,0.3221785714285715,28
21085,9.1,0.3371818181818182,11
21086,0.0,0.273,1
21100,0.0,0.225,1
21103,100.0,0.76,1
21105,11.1,0.2901111111111111,9
21106,0.0,0.263,2
21113,14.3,0.2965714285714286,7
21115,0.0,0.321,4
21118,13.7,0.3470634146341463,205
21122,0.0,0.248,2
21131,0.0,0.30866666666666664,3
21141,100.0,0.7075,2
21142,0.0,0.36,1
21143,0.0,0.3,1
21146,0.0,0.27,3
21148,0.0,0.225,1
21151,0.0,0.243,2
21152,12.6,0.33591134020618557,485
21155,0.0,0.26966666666666667,3
21159,0.0,0.225,1
21161,0.0,0.317,3
21167,0.0,0.225,1
21169,0.0,0.225,1
21172,0.0,0.318,1
21175,0.0,0.225,1
21178,13.3,0.3514666666666667,15
21180,5.9,0.28911764705882353,17
21186,100.0,0.7075,2
21187,37.5,0.42612500000000003,8
21206,14.7,0.36360000000000003,95
21209,0.0,0.2675,6
21212,0.0,0.3,1
21218,66.7,0.5586666666666668,3
21219,11.1,0.3312222222222222,9
21225,14.3,0.36885714285714283,14
21226,0.0,0.36,1
21227,0.0,0.36,1
21228,25.0,0.3695,4
21230,8.3,0.311,12
21231,0.0,0.295,2
21237,0.0,0.388,1
21240,10.5,0.3584296875,256
21242,0.0,0.28568,25
21246,0.0,0.23399999999999999,2
21249,0.0,0.243,2
21250,100.0,0.7,1
21259,0.0,0.1125,2
21265,23.7,0.4026740740740741,135
21268,0.0,0.273,1
21270,0.0,0.225,1
21272,40.0,0.4828,5
21282,21.7,0.3907391304347826,23
21290,0.0,0.243,1
21291,0.0,0.3197454545454545,55
21297,100.0,0.741,1
21302,9.1,0.32684848484848483,33
21306,33.7,0.4189217221135029,511
21311,0.0,0.255,1
21312,13.2,0.38001886792452827,53
21315,0.0,0.2752,5
21323,0.0,0.23399999999999999,2
21326,0.0,0.225,1
21328,0.0,0.225,1
21331,0.0,0.2710128205128205,78
21340,0.0,0.3148,10
21344,0.0,0.27,3
21347,0.0,0.25125,4
21352,4.7,0.3221860465116279,43
21354,2.7,0.28589304812834226,187
21356,30.0,0.41842,50
21361,0.0,0.225,1
21362,0.0,0.29858333333333337,12
21363,27.8,0.4260277777777778,36
21368,0.0,0.225,3
21369,0.0,0.225,1
21371,100.0,0.663,2
21375,0.0,0.2806875,16
21381,0.0,0.24933333333333332,6
21383,0.0,0.3778333333333333,6
21389,0.0,0.36,1
21398,0.0,0.3196666666666667,3
21403,40.0,0.44020000000000004,5
21406,0.0,0.318,1
21410,0.0,0.225,1
21412,0.0,0.3,1
21414,37.5,0.45475,8
21418,25.0,0.41825,4
21422,0.0,0.156,3
21425,0.0,0.23399999999999999,2
21428,13.3,0.32126666666666664,15
21430,0.0,0.263,6
21435,0.0,0.225,1
21436,0.0,0.34,3
21440,0.0,0.225,1
21443,0.0,0.225,1
21447,0.0,0.225,1
21455,25.0,0.3841666666666667,12
21461,33.3,0.4033333333333333,3
21462,0.0,0.225,1
21471,42.9,0.5149285714285714,14
21474,33.3,0.3993333333333333,3
21475,10.5,0.3625,38
21482,0.0,0.225,2
21484,0.0,0.36,4
21487,14.5,0.3361370967741935,124
21489,0.0,0.238,12
21495,0.0,0.225,1
21496,0.0,0.24,2
21502,0.0,0.243,1
21504,12.1,0.38974137931034486,58
21508,0.0,0.241,3
21509,0.0,0.252,4
21510,28.6,0.37185714285714283,7
21519,33.3,0.4563333333333333,3
21521,0.0,0.255,2
21525,0.0,0.225,1
21529,0.0,0.225,1
21530,9.5,0.32652380952380955,21
21535,0.0,0.225,1
21548,2.1,0.27508333333333335,48
21553,0.0,0.36,1
21554,9.1,0.356,11
21561,0.0,0.265375,16
21562,42.9,0.49250000000000005,28
21579,0.0,0.225,2
21580,0.0,0.243,1
21581,0.0,0.276,4
21583,20.6,0.3754411764705883,34
21585,100.0,0.655,1
21591,0.0,0.3152068965517241,29
21599,0.0,0.225,2
21602,33.3,0.4286666666666667,9
21608,0.0,0.27133333333333337,3
21612,25.0,0.37825000000000003,4
21615,0.0,0.225,1
21616,0.0,0.225,1
21617,32.5,0.4263577235772358,246
21618,0.0,0.2515,2
21620,66.7,0.5536666666666666,3
21622,18.6,0.3438133007931666,1639
21623,0.0,0.24746153846153846,13
21624,0.0,0.0,1
21632,0.0,0.225,1
21634,0.0,0.273,1
21646,0.0,0.225,1
21647,0.0,0.235,3
21651,13.3,0.3300888888888889,45
21656,27.8,0.4235555555555555,18
21657,0.0,0.26224528301886796,53
21660,22.2,0.3688333333333333,18
21663,0.0,0.243,1
21669,0.0,0.225,1
21672,8.3,0.333375,24
21676,0.0,0.225,1
21678,0.0,0.21533333333333335,3
21683,0.0,0.243,1
21684,0.0,0.432,1
21687,0.0,0.21966666666666668,3
21690,0.0,0.247,3
21693,0.0,0.225,1
21694,0.0,0.231,3
21695,0.0,0.36,1
21700,0.0,0.36,1
21706,0.0,0.225,1
21710,6.6,0.2842638632162662,2164
21715,0.0,0.35650000000000004,2
21719,0.0,0.225,1
21721,0.0,0.3,1
21722,0.0,0.255,1
21724,0.0,0.255,1
21728,0.0,0.28,2
21730,0.0,0.247,3
21731,28.6,0.47800000000000004,7
21733,19.0,0.3919047619047619,21
21735,0.0,0.216531914893617,47
21737,0.0,0.255,1
21738,0.0,0.27449999999999997,2
21742,13.2,0.3389271523178808,151
21743,0.0,0.318,1
21745,0.0,0.225,1
21749,13.6,0.33665454545454543,110
21750,0.0,0.255,1
21754,0.0,0.27166666666666667,3
21756,0.0,0.3,1
21759,0.0,0.225,1
21760,0.0,0.243,1
21761,26.3,0.4005263157894737,19
21765,33.3,0.31666666666666665,3
21768,0.0,0.225,1
21770,0.0,0.18,2
21772,0.0,0.2625,2
21776,28.9,0.42466666666666664,45
21781,0.0,0.304,4
21782,18.9,0.38832432432432434,111
21785,22.2,0.4368888888888889,9
21789,7.1,0.29071428571428576,14
21790,0.0,0.225,1
21791,0.0,0.273,1
21793,50.0,0.53,2
21796,0.0,0.225,1
21801,40.0,0.43620000000000003,5
21808,0.0,0.225,1
21810,0.0,0.273,1
21811,0.0,0.243,1
21815,30.2,0.40606349206349207,63
21817,0.0,0.225,1
21818,14.3,0.38476190476190475,42
21823,0.0,0.225,1
21827,0.0,0.225,2
21832,0.0,0.26,1
21835,0.0,0.245,3
21837,0.0,0.388,1
21845,26.1,0.4166739130434783,92
21853,30.8,0.4258461538461538,13
21857,0.0,0.225,1
21859,18.2,0.337,33
21860,0.0,0.243,1
21862,16.7,0.41625,12
21864,26.3,0.3979473684210526,38
21868,27.3,0.4212727272727273,11
21869,0.0,0.225,1
21870,10.5,0.3327894736842105,19
21872,0.0,0.225,1
21876,0.0,0.225,1
21880,0.0,0.3526666666666667,3
21883,7.6,0.3102002951718322,4743
21884,9.1,0.3320909090909091,11
21887,0.0,0.3,1
21888,0.0,0.318,1
21893,0.0,0.3165,2
21894,0.0,0.3,1
21895,0.0,0.225,1
21896,25.0,0.433,4
21899,5.5,0.2817218225419664,417
21906,100.0,0.778,1
21908,0.0,0.255,1
21916,0.0,0.24466666666666667,6
21922,0.0,0.255,2
21930,0.0,0.235,3
21937,0.0,0.225,1
21940,50.0,0.5065000000000001,2
21943,0.0,0.2865,2
21945,0.0,0.0,1
21947,1.0,0.28935805626598465,391
21958,13.8,0.3323111111111111,225
21961,50.0,0.5015000000000001,2
21965,100.0,0.7,1
21980,12.5,0.395125,8
21982,0.0,0.133,1
21985,20.0,0.4058,5
21986,2.6,0.27082812500000003,192
21992,0.0,0.29033333333333333,3
21996,50.0,0.528,2
21997,0.0,0.225,2
21998,20.0,0.3528,5
22001,0.0,0.23399999999999999,2
22005,0.0,0.3,1
22008,0.0,0.243,1
22010,0.0,0.225,1
22013,0.0,0.225,1
22014,0.0,0.26,1
22015,0.0,0.27999999999999997,3
22017,0.0,0.258,5
22018,0.0,0.2905,2
22024,3.5,0.34949117647058825,340
22027,0.0,0.225,1
22030,0.0,0.273,1
22031,0.0,0.243,1
22037,0.0,0.225,3
22040,0.0,0.243,2
22044,0.0,0.253,2
22045,0.0,0.24825,4
22056,0.0,0.225,1
22057,50.0,0.5255000000000001,2
22074,31.0,0.44155172413793103,29
22077,0.0,0.1125,2
22079,0.0,0.2964,5
22082,0.0,0.225,2
22084,0.0,0.2715,4
22088,0.0,0.274,1
22093,3.1,0.2626875,32
22101,0.0,0.225,1
22103,0.0,0.255,1
22104,0.0,0.3,1
22108,0.0,0.32175,4
22113,0.0,0.25575000000000003,4
22117,66.7,0.5976666666666667,3
22118,40.0,0.45999999999999996,5
22125,6.2,0.337390625,64
22127,0.0,0.27125,4
22129,0.0,0.225,1
22135,4.8,0.33536630036630033,273
22142,0.0,0.318,1
22147,0.0,0.27599999999999997,3
22150,0.0,0.245,3
22152,6.7,0.31129268292682927,164
22156,19.0,0.40528571428571425,21
22157,0.0,0.225,1
22163,34.9,0.4556511627906977,43
22167,0.0,0.225,3
22172,33.3,0.4143333333333333,3
22176,0.0,0.225,1
22180,0.0,0.3105,2
22186,0.0,0.318,1
22196,2.5,0.2664827044025157,636
22213,0.0,0.2325,4
22219,0.0,0.2698333333333333,24
22221,0.0,0.24555555555555555,9
22222,14.6,0.3593632958801498,267
22224,0.0,0.34525,4
22226,0.0,0.255,1
22227,14.5,0.34446774193548385,62
22228,0.0,0.42300000000000004,3
22234,24.3,0.40834325522482584,1579
22240,0.0,0.27,4
22245,0.0,0.225,1
22246,0.0,0.243,1
22259,4.4,0.304448087431694,183
22261,16.9,0.3701076923076923,65
22265,0.0,0.225,1
22277,0.0,0.283375,8
22278,0.0,0.225,1
22281,0.0,0.241,3
22282,0.0,0.225,1
22283,3.2,0.3369354838709678,31
22291,0.0,0.243,2
22294,0.0,0.225,1
22308,0.0,0.3105,2
22309,0.0,0.243,1
22316,0.0,0.255,1
22323,0.0,0.243,1
22326,0.0,0.2769767441860465,43
22327,0.0,0.253,1
22331,0.0,0.225,1
22333,0.0,0.272625,32
22335,0.0,0.3081333333333333,15
22340,0.0,0.249,2
22343,29.2,0.374875,24
22344,0.0,0.258,2
22359,25.0,0.38025,4
22364,33.3,0.4404,15
22366,0.0,0.273,1
22369,0.0,0.258,2
22371,0.0,0.225,1
22373,0.0,0.26,3
22376,100.0,0.778,1
22381,20.0,0.34403999999999996,25
22385,0.0,0.225,1
22388,0.0,0.23399999999999999,2
22390,17.9,0.3562136752136752,117
22391,0.0,0.24,2
22402,62.5,0.549875,8
22403,16.1,0.3327741935483871,31
22406,3.2,0.29506400000000005,125
22408,0.0,0.3,1
22409,37.5,0.49174999999999996,8
22410,0.0,0.3,1
22424,12.7,0.3468004750593824,842
22426,0.0,0.273,1
22427,0.0,0.225,1
22436,0.0,0.3245,2
22446,0.0,0.0,1
22450,0.0,0.32266666666666666,3
22451,0.0,0.225,1
22454,0.0,0.264,5
22458,0.0,0.273,1
22459,0.0,0.25866666666666666,3
22460,0.0,0.36,1
22461,0.0,0.225,1
22462,0.0,0.2455,2
22464,0.0,0.5,1
22465,0.0,0.315,3
22470,5.6,0.3131111111111111,36
22472,0.0,0.335,1
22475,0.0,0.3165,2
22476,15.4,0.35096153846153844,52
22477,0.0,0.225,1
